time,open,high,low,close,tick_volume,spread,real_volume
2026-05-29 16:50:00+00:00,1.37988,1.38003,1.3798,1.38003,107,14,0
2026-05-29 16:55:00+00:00,1.38002,1.38013,1.37985,1.3798599999999999,95,14,0
2026-05-29 17:00:00+00:00,1.37984,1.37985,1.3796,1.3796599999999999,99,14,0
2026-05-29 17:05:00+00:00,1.3796599999999999,1.37992,1.3796300000000001,1.37992,95,14,0
2026-05-29 17:10:00+00:00,1.37992,1.38004,1.37982,1.3798300000000001,127,14,0
2026-05-29 17:15:00+00:00,1.3798300000000001,1.37984,1.3796599999999999,1.3798,82,14,0
2026-05-29 17:20:00+00:00,1.3798,1.37994,1.37975,1.37987,128,14,0
2026-05-29 17:25:00+00:00,1.37985,1.38001,1.37971,1.37973,103,14,0
2026-05-29 17:30:00+00:00,1.37973,1.37978,1.37936,1.3794,102,14,0
2026-05-29 17:35:00+00:00,1.37938,1.3795600000000001,1.3792900000000001,1.37953,126,14,0
2026-05-29 17:40:00+00:00,1.37953,1.37964,1.37945,1.37954,103,14,0
2026-05-29 17:45:00+00:00,1.37954,1.3795600000000001,1.37941,1.37942,84,14,0
2026-05-29 17:50:00+00:00,1.37943,1.37954,1.37941,1.37947,72,14,0
2026-05-29 17:55:00+00:00,1.37947,1.37955,1.37911,1.3792499999999999,111,14,0
2026-05-29 18:00:00+00:00,1.3792499999999999,1.37936,1.37914,1.37914,95,14,0
2026-05-29 18:05:00+00:00,1.37914,1.37917,1.37886,1.37897,96,14,0
2026-05-29 18:10:00+00:00,1.37897,1.37909,1.37881,1.37881,94,14,0
2026-05-29 18:15:00+00:00,1.37882,1.379,1.37867,1.37882,108,14,0
2026-05-29 18:20:00+00:00,1.3788,1.3791,1.37874,1.37884,114,14,0
2026-05-29 18:25:00+00:00,1.37884,1.37906,1.37884,1.37904,103,14,0
2026-05-29 18:30:00+00:00,1.37903,1.37907,1.37877,1.37877,91,14,0
2026-05-29 18:35:00+00:00,1.37878,1.37884,1.37859,1.37867,59,14,0
2026-05-29 18:40:00+00:00,1.37867,1.37919,1.37867,1.37908,100,14,0
2026-05-29 18:45:00+00:00,1.37909,1.37934,1.37908,1.37921,145,14,0
2026-05-29 18:50:00+00:00,1.3792200000000001,1.37926,1.37901,1.37909,107,14,0
2026-05-29 18:55:00+00:00,1.37911,1.3796300000000001,1.37911,1.3796300000000001,188,14,0
2026-05-29 19:00:00+00:00,1.37961,1.37973,1.37931,1.37939,140,14,0
2026-05-29 19:05:00+00:00,1.37939,1.37939,1.3790499999999999,1.37916,79,14,0
2026-05-29 19:10:00+00:00,1.37916,1.37928,1.37915,1.37923,84,14,0
2026-05-29 19:15:00+00:00,1.3792499999999999,1.37927,1.37886,1.37888,74,14,0
2026-05-29 19:20:00+00:00,1.37888,1.37888,1.3786800000000001,1.37872,63,14,0
2026-05-29 19:25:00+00:00,1.37872,1.37883,1.37857,1.37857,78,14,0
2026-05-29 19:30:00+00:00,1.37857,1.3786800000000001,1.37856,1.37859,41,14,0
2026-05-29 19:35:00+00:00,1.37858,1.37877,1.37857,1.37874,76,14,0
2026-05-29 19:40:00+00:00,1.37874,1.37877,1.37856,1.37857,76,14,0
2026-05-29 19:45:00+00:00,1.37857,1.37892,1.37857,1.37889,84,14,0
2026-05-29 19:50:00+00:00,1.37891,1.37928,1.37889,1.37921,143,14,0
2026-05-29 19:55:00+00:00,1.37919,1.37919,1.37847,1.37896,251,14,0
2026-05-29 20:00:00+00:00,1.37894,1.37896,1.37843,1.37896,212,14,0
2026-05-29 20:05:00+00:00,1.37896,1.37908,1.37893,1.37904,55,14,0
2026-05-29 20:10:00+00:00,1.37904,1.37924,1.37903,1.37906,73,14,0
2026-05-29 20:15:00+00:00,1.37907,1.37935,1.3790499999999999,1.37934,48,14,0
2026-05-29 20:20:00+00:00,1.37934,1.37936,1.37924,1.3792499999999999,49,14,0
2026-05-29 20:25:00+00:00,1.3792499999999999,1.3793199999999999,1.37906,1.37916,70,14,0
2026-05-29 20:30:00+00:00,1.37918,1.37947,1.37918,1.37941,77,14,0
2026-05-29 20:35:00+00:00,1.37941,1.3795,1.37936,1.3795,60,14,0
2026-05-29 20:40:00+00:00,1.37948,1.3795,1.3793199999999999,1.37936,66,14,0
2026-05-29 20:45:00+00:00,1.37936,1.3796599999999999,1.37921,1.3796599999999999,114,14,0
2026-05-29 20:50:00+00:00,1.3796599999999999,1.3796599999999999,1.3794,1.37944,96,14,0
2026-05-29 20:55:00+00:00,1.37944,1.37971,1.37942,1.3795899999999999,106,14,0
