time,open,high,low,close,tick_volume,spread,real_volume
2025-11-02 16:00:00+00:00,110102.64,110125.97,109713.16,110093.86,3238,1800,0
2025-11-02 17:00:00+00:00,110090.03,110257.22,109999.76,110171.37,1728,1800,0
2025-11-02 18:00:00+00:00,110171.6,110323.76,110150.37,110314.25,1530,1800,0
2025-11-02 19:00:00+00:00,110313.7,110313.7,109946.81,110156.17,1572,1800,0
2025-11-02 20:00:00+00:00,110159.18,110206.28,109869.87,110071.18,1382,1800,0
2025-11-02 21:00:00+00:00,110071.29,110121.65,109946.49,109984.87,1185,1800,0
2025-11-02 22:00:00+00:00,109985.84,110010.26,109411.19,109888.19,1883,1800,0
2025-11-02 23:00:00+00:00,109887.85,110729.49,109887.85,110522.09,3914,1800,0
2025-11-03 00:00:00+00:00,110525.48,110749.52,109739.34,109741.53,3012,1800,0
2025-11-03 01:00:00+00:00,109739.92,109891.48,109355.55,109660.22,4644,1800,0
2025-11-03 02:00:00+00:00,109654.76,109755.04,108659.91,109035.01,5423,1800,0
2025-11-03 03:00:00+00:00,109033.71,109152.42,107895.41,107937.09,7210,1800,0
2025-11-03 04:00:00+00:00,107935.44,108003.64,107470.29,107893.36,5189,1800,0
2025-11-03 05:00:00+00:00,107895.57,108118.14,107369.51,107591.89,3671,1800,0
2025-11-03 06:00:00+00:00,107591.26,107703.49,106978.62,107484.74,4584,1800,0
2025-11-03 07:00:00+00:00,107483.48,107822.73,107253.48,107444.11,4236,1800,0
2025-11-03 08:00:00+00:00,107439.49,107696.34,106945.04,107564.68,3949,1800,0
2025-11-03 09:00:00+00:00,107567.36,107893.77,107052.89,107191.17,3376,1800,0
2025-11-03 10:00:00+00:00,107195.05,107609.96,106716.35,106943.66,3343,1800,0
2025-11-03 11:00:00+00:00,106947.69,107910.14,106945.15,107773.19,4227,1800,0
2025-11-03 12:00:00+00:00,107772.63,108248.85,107682.71,107747.7,3572,1800,0
2025-11-03 13:00:00+00:00,107749.26,108049.02,107541.84,107890.75,3220,1800,0
2025-11-03 14:00:00+00:00,107893.83,108303.69,107342.1,108035.2,6338,1800,0
2025-11-03 15:00:00+00:00,108031.75,108136.89,105513.11,105727.84,16882,1800,0
2025-11-03 16:00:00+00:00,105729.68,106765.62,105296.94,106659.94,10984,1800,0
