time,open,high,low,close,tick_volume,spread,real_volume
2026-05-29 15:00:00+00:00,72979.16,73659.47,72877.32,73587.71,2196,1400,0
2026-05-29 15:15:00+00:00,73578.71,73657.09,73352.53,73543.64,1418,1400,0
2026-05-29 15:30:00+00:00,73540.93,74104.87,73538.51,73721.31,2622,1400,0
2026-05-29 15:45:00+00:00,73718.92,73783.88,73587.4,73700.32,1192,1400,0
2026-05-29 16:00:00+00:00,73701.55,73920.05,73666.78,73840.64,997,1400,0
2026-05-29 16:15:00+00:00,73842.78,73867.38,73452.32,73529.32,1070,1400,0
2026-05-29 16:30:00+00:00,73529.99,74000.56,73526.84,73971.16,1401,1400,0
2026-05-29 16:45:00+00:00,73972.33,74026.9,73805.68,73952.6,870,1400,0
2026-05-29 17:00:00+00:00,73961.53,74197.0,73816.83,74130.58,974,1400,0
2026-05-29 17:15:00+00:00,74130.5,74228.51,74049.19,74118.38,872,1400,0
2026-05-29 17:30:00+00:00,74122.51,74219.79,74088.97,74105.42,647,1400,0
2026-05-29 17:45:00+00:00,74105.44,74105.44,73794.6,73858.4,858,1400,0
2026-05-29 18:00:00+00:00,73868.61,73963.57,73825.76,73928.61,771,1400,0
2026-05-29 18:15:00+00:00,73932.85,73948.55,73611.17,73680.41,901,1400,0
2026-05-29 18:30:00+00:00,73683.96,73751.77,73636.57,73689.25,507,1400,0
2026-05-29 18:45:00+00:00,73688.67,73688.67,73063.25,73271.81,1446,1400,0
2026-05-29 19:00:00+00:00,73269.87,73409.74,73174.52,73318.35,612,1400,0
2026-05-29 19:15:00+00:00,73311.71,73346.13,73125.0,73238.88,634,1400,0
2026-05-29 19:30:00+00:00,73242.41,73630.13,73239.32,73588.58,829,1400,0
2026-05-29 19:45:00+00:00,73588.72,73623.45,73402.51,73408.95,680,1400,0
2026-05-29 20:00:00+00:00,73407.11,73582.58,73402.37,73549.78,632,1400,0
2026-05-29 20:15:00+00:00,73545.2,73650.87,73481.08,73599.23,502,1400,0
2026-05-29 20:30:00+00:00,73599.25,73670.0,73575.69,73596.41,414,1400,0
2026-05-29 20:45:00+00:00,73607.25,73653.65,73516.31,73585.36,440,1400,0
2026-05-29 21:00:00+00:00,73580.6,73757.76,73531.83,73695.56,463,1400,0
2026-05-29 21:15:00+00:00,73693.21,73713.4,73429.46,73429.69,442,1400,0
2026-05-29 21:30:00+00:00,73423.6,73509.83,73350.45,73509.71,377,1400,0
2026-05-29 21:45:00+00:00,73502.03,73521.91,73286.84,73315.05,497,1400,0
2026-05-29 22:00:00+00:00,73314.96,73397.68,73262.9,73291.84,410,1400,0
2026-05-29 22:15:00+00:00,73291.98,73472.47,73291.98,73408.85,377,1400,0
2026-05-29 22:30:00+00:00,73411.93,73458.82,73320.57,73362.5,374,1400,0
2026-05-29 22:45:00+00:00,73359.22,73428.23,73304.56,73375.81,396,1400,0
2026-05-29 23:00:00+00:00,73369.44,73418.46,73275.26,73310.48,412,1400,0
2026-05-29 23:15:00+00:00,73303.41,73375.9,73209.76,73282.09,499,1400,0
2026-05-29 23:30:00+00:00,73282.01,73331.52,73213.1,73328.52,303,1400,0
2026-05-29 23:45:00+00:00,73324.25,73402.67,73296.75,73364.58,283,1400,0
2026-05-30 00:00:00+00:00,73373.48,73425.45,73318.55,73383.58,403,1400,0
2026-05-30 00:15:00+00:00,73385.33,73448.24,73359.51,73363.15,395,1400,0
2026-05-30 00:30:00+00:00,73358.35,73420.1,73298.0,73411.92,343,1400,0
2026-05-30 00:45:00+00:00,73418.0,73479.53,73394.97,73403.52,433,1400,0
2026-05-30 01:00:00+00:00,73403.71,73501.04,73360.69,73473.34,327,1400,0
2026-05-30 01:15:00+00:00,73468.22,73559.67,73448.81,73525.85,338,1400,0
2026-05-30 01:30:00+00:00,73522.19,73573.08,73487.46,73503.83,349,1400,0
2026-05-30 01:45:00+00:00,73504.03,73561.69,73478.83,73559.8,239,1400,0
2026-05-30 02:00:00+00:00,73555.2,73612.45,73552.4,73563.32,280,1400,0
2026-05-30 02:15:00+00:00,73560.57,73591.08,73506.34,73527.88,267,1400,0
2026-05-30 02:30:00+00:00,73527.68,73635.28,73523.0,73602.3,248,1400,0
2026-05-30 02:45:00+00:00,73603.28,73687.34,73586.72,73681.28,295,1400,0
2026-05-30 03:00:00+00:00,73682.26,73698.86,73616.69,73662.44,344,1400,0
2026-05-30 03:15:00+00:00,73666.84,73666.84,73616.55,73653.08,107,1400,0
2026-05-30 03:30:00+00:00,73563.13,73567.34,73499.95,73505.7,154,1400,0
2026-05-30 03:45:00+00:00,73442.94,73457.73,73432.09,73454.34,13,1400,0
2026-05-30 04:00:00+00:00,73426.04,73456.42,73426.04,73456.42,16,1400,0
2026-05-30 04:15:00+00:00,73395.39,73395.39,73360.77,73360.84,20,1400,0
2026-05-30 04:30:00+00:00,73244.33,73244.33,73222.07,73238.45,17,1400,0
2026-05-30 04:45:00+00:00,73217.75,73232.85,73187.53,73203.3,22,1400,0
2026-05-30 05:00:00+00:00,73304.97,73305.47,73269.59,73305.47,32,1400,0
2026-05-30 05:15:00+00:00,73412.13,73412.13,73412.13,73412.13,1,1400,0
2026-05-30 05:30:00+00:00,73420.79,73433.66,73420.79,73433.66,7,1400,0
2026-05-30 05:45:00+00:00,73479.34,73479.34,73473.87,73478.93,10,1400,0
2026-05-30 06:00:00+00:00,73498.63,73516.06,73491.19,73491.25,19,1400,0
