time,open,high,low,close,tick_volume,spread,real_volume
2026-05-13 09:00:00+00:00,1.35242,1.35248,1.35063,1.35175,2911,10,0
2026-05-13 10:00:00+00:00,1.3517700000000001,1.35217,1.34935,1.35068,5516,10,0
2026-05-13 11:00:00+00:00,1.35068,1.351,1.34991,1.35031,2624,10,0
2026-05-13 12:00:00+00:00,1.35027,1.35099,1.3483800000000001,1.3489900000000001,3741,10,0
2026-05-13 13:00:00+00:00,1.34901,1.35174,1.34901,1.35134,4352,10,0
2026-05-13 14:00:00+00:00,1.35135,1.35202,1.3504399999999999,1.3513,3937,10,0
2026-05-13 15:00:00+00:00,1.35131,1.3529,1.35117,1.35186,3300,10,0
2026-05-13 16:00:00+00:00,1.35184,1.35274,1.35118,1.3514599999999999,3079,10,0
2026-05-13 17:00:00+00:00,1.3514599999999999,1.35189,1.35103,1.35117,1832,10,0
2026-05-13 18:00:00+00:00,1.35118,1.35199,1.35108,1.35178,2292,10,0
2026-05-13 19:00:00+00:00,1.3517700000000001,1.3524,1.35175,1.35222,1760,10,0
2026-05-13 20:00:00+00:00,1.35219,1.35262,1.35198,1.35223,1229,10,0
2026-05-13 21:00:00+00:00,1.35223,1.3523100000000001,1.35186,1.35196,730,13,0
2026-05-13 22:00:00+00:00,1.35201,1.3531900000000001,1.3519999999999999,1.3526799999999999,685,10,0
2026-05-13 23:00:00+00:00,1.35271,1.3529200000000001,1.3523,1.35264,910,10,0
2026-05-14 00:00:00+00:00,1.35264,1.35323,1.35242,1.3529200000000001,1792,10,0
2026-05-14 01:00:00+00:00,1.35289,1.35307,1.35202,1.35216,2045,10,0
2026-05-14 02:00:00+00:00,1.35214,1.35262,1.35211,1.3523100000000001,1524,10,0
2026-05-14 03:00:00+00:00,1.35233,1.35293,1.35219,1.3526,1346,10,0
2026-05-14 04:00:00+00:00,1.3526,1.35324,1.35245,1.35275,1538,10,0
2026-05-14 05:00:00+00:00,1.35278,1.35288,1.35142,1.35158,2195,10,0
2026-05-14 06:00:00+00:00,1.3516,1.35323,1.35156,1.35271,2795,10,0
2026-05-14 07:00:00+00:00,1.3526799999999999,1.3527,1.35043,1.35054,2726,10,0
2026-05-14 08:00:00+00:00,1.3505099999999999,1.3519999999999999,1.35027,1.35191,2397,10,0
2026-05-14 09:00:00+00:00,1.35191,1.3520400000000001,1.35092,1.3511,2320,10,0
2026-05-14 10:00:00+00:00,1.35108,1.35201,1.35088,1.3511199999999999,2572,10,0
2026-05-14 11:00:00+00:00,1.35114,1.35169,1.34947,1.34995,2555,10,0
2026-05-14 12:00:00+00:00,1.34993,1.35178,1.34961,1.35072,3540,10,0
2026-05-14 13:00:00+00:00,1.35073,1.35102,1.34889,1.34996,4542,10,0
2026-05-14 14:00:00+00:00,1.34992,1.35127,1.34829,1.34835,4135,10,0
2026-05-14 15:00:00+00:00,1.34835,1.34871,1.34725,1.3477299999999999,3107,10,0
2026-05-14 16:00:00+00:00,1.34771,1.34786,1.3431600000000001,1.34424,4962,10,0
2026-05-14 17:00:00+00:00,1.34427,1.34458,1.34096,1.34101,3268,10,0
2026-05-14 18:00:00+00:00,1.341,1.34101,1.33944,1.34049,2796,10,0
2026-05-14 19:00:00+00:00,1.34046,1.34084,1.33956,1.33995,2125,10,0
2026-05-14 20:00:00+00:00,1.33997,1.34025,1.33948,1.3400400000000001,1310,7,0
2026-05-14 21:00:00+00:00,1.34003,1.3401,1.33974,1.34001,789,18,0
2026-05-14 22:00:00+00:00,1.34025,1.34027,1.3397000000000001,1.33989,668,10,0
2026-05-14 23:00:00+00:00,1.33989,1.33989,1.33845,1.33904,1419,10,0
2026-05-15 00:00:00+00:00,1.33907,1.33921,1.33738,1.33799,2676,10,0
2026-05-15 01:00:00+00:00,1.33796,1.33819,1.33637,1.3366500000000001,3039,10,0
2026-05-15 02:00:00+00:00,1.33662,1.33801,1.3363399999999999,1.33748,2271,10,0
2026-05-15 03:00:00+00:00,1.33749,1.33773,1.33722,1.33758,1669,10,0
2026-05-15 04:00:00+00:00,1.33755,1.33755,1.33624,1.33628,1598,10,0
2026-05-15 05:00:00+00:00,1.33628,1.33631,1.33402,1.33422,3177,10,0
2026-05-15 06:00:00+00:00,1.33418,1.33592,1.33343,1.33506,4653,10,0
2026-05-15 07:00:00+00:00,1.33504,1.33749,1.33452,1.33637,4284,10,0
2026-05-15 08:00:00+00:00,1.3364099999999999,1.33661,1.33414,1.33453,3802,10,0
2026-05-15 09:00:00+00:00,1.33456,1.33513,1.3327499999999999,1.33476,3914,10,0
2026-05-15 10:00:00+00:00,1.33478,1.33928,1.33478,1.33818,4225,10,0
2026-05-15 11:00:00+00:00,1.33818,1.3384,1.33585,1.33592,3214,10,0
2026-05-15 12:00:00+00:00,1.3359,1.33623,1.33401,1.33529,3742,10,0
